,home_team,away_team,home_odds,away_odds
104,Manchester City,West Ham,0.9009009009009008,0.0425531914893617
105,Arsenal,Bournemouth,0.7194244604316548,0.12330456226880396
106,Southampton,Fulham,0.5025125628140703,0.24038461538461536
107,Newcastle,Burnley,0.4629629629629629,0.2610966057441253
108,Cardiff,Everton,0.2544529262086514,0.4807692307692307
109,Huddersfield,Wolves,0.1798561151079137,0.5747126436781609
110,Leicester,Brighton,0.5494505494505494,0.19493177387914232
111,Arsenal,Southampton,0.6451612903225806,0.1529051987767584
112,Manchester Utd,Liverpool,0.2857142857142857,0.4566210045662101
113,Leicester,Crystal Palace,0.4424778761061947,0.29239766081871343
114,Bournemouth,Wolves,0.3205128205128205,0.4081632653061224
115,Newcastle,Huddersfield,0.5291005291005292,0.2061855670103093
116,Burnley,Spurs,0.16286644951140067,0.6211180124223602
117,Cardiff,Watford,0.3164556962025316,0.4115226337448559
118,West Ham,Fulham,0.49751243781094534,0.24813895781637715
119,Wolves,Newcastle,0.5649717514124294,0.18348623853211007
120,Manchester City,Chelsea,0.641025641025641,0.15873015873015872
121,Spurs,Leicester,0.5813953488372093,0.18083182640144665
122,Brighton,Burnley,0.4926108374384237,0.23640661938534277
123,Crystal Palace,West Ham,0.5076142131979695,0.24390243902439027
124,Huddersfield,Arsenal,0.1798561151079137,0.5988023952095809
125,Liverpool,Bournemouth,0.8547008547008548,0.060386473429951695
126,Southampton,Cardiff,0.5464480874316939,0.2004008016032064
127,Watford,Everton,0.3952569169960475,0.33557046979865773
128,Fulham,Manchester Utd,0.19685039370078738,0.5847953216374269
129,Everton,Manchester City,0.0999000999000999,0.7692307692307692
130,West Ham,Liverpool,0.10893246187363835,0.7575757575757576
131,Manchester City,Arsenal,0.8,0.09596928982725528
132,Leicester,Manchester Utd,0.26246719160104987,0.4926108374384237
133,Cardiff,Bournemouth,0.29850746268656714,0.4444444444444444
134,Brighton,Watford,0.4081632653061224,0.31545741324921134
135,Burnley,Southampton,0.390625,0.3436426116838488
136,Chelsea,Huddersfield,0.8130081300813008,0.06779661016949153
137,Crystal Palace,Fulham,0.49504950495049505,0.24813895781637715
138,Everton,Wolves,0.37453183520599254,0.3496503496503497
139,Spurs,Newcastle,0.6993006993006994,0.10940919037199125
140,Liverpool,Leicester,0.8064516129032259,0.08045052292839903
141,Spurs,Watford,0.6329113924050632,0.1584786053882726
142,Bournemouth,Chelsea,0.17825311942959002,0.6172839506172839
143,Southampton,Crystal Palace,0.4016064257028112,0.32679738562091504
144,Manchester Utd,Burnley,0.7462686567164178,0.09803921568627452
145,Newcastle,Manchester City,0.05865102639296187,0.8547008547008548
146,Arsenal,Cardiff,0.819672131147541,0.07147962830593281
147,Fulham,Brighton,0.4065040650406504,0.31545741324921134
148,Huddersfield,Everton,0.27322404371584696,0.4484304932735426
149,Wolves,West Ham,0.5050505050505051,0.24630541871921185
150,Fulham,Spurs,0.18181818181818182,0.5847953216374269
151,Huddersfield,Manchester City,0.042034468263976464,0.8849557522123894
152,Arsenal,Chelsea,0.3058103975535168,0.4385964912280702
153,Bournemouth,West Ham,0.4694835680751174,0.28901734104046245
154,Liverpool,Crystal Palace,0.819672131147541,0.07272727272727272
155,Manchester Utd,Brighton,0.7352941176470588,0.10395010395010396
156,Newcastle,Cardiff,0.48309178743961356,0.2336448598130841
157,Southampton,Everton,0.3472222222222222,0.3921568627450981
158,Watford,Burnley,0.5813953488372093,0.1890359168241966
159,Wolves,Leicester,0.4310344827586207,0.28653295128939826
160,Manchester City,Wolves,0.8403361344537815,0.05847953216374269
161,Spurs,Manchester Utd,0.47846889952153115,0.2695417789757412
162,Everton,Bournemouth,0.5847953216374269,0.1972386587771203
163,Chelsea,Newcastle,0.8264462809917356,0.056657223796034
164,Brighton,Liverpool,0.09569377990430622,0.7462686567164178
165,Burnley,Fulham,0.41493775933609955,0.30959752321981426
166,Cardiff,Huddersfield,0.46511627906976744,0.2570694087403599
167,Crystal Palace,Watford,0.425531914893617,0.3058103975535168
168,Leicester,Southampton,0.5154639175257733,0.2192982456140351
169,West Ham,Arsenal,0.2824858757062147,0.49504950495049505
170,Manchester City,Liverpool,0.5050505050505051,0.26246719160104987
171,Newcastle,Manchester Utd,0.16835016835016833,0.625
172,Bournemouth,Watford,0.38910505836575876,0.35587188612099646
173,Chelsea,Southampton,0.7874015748031495,0.08025682182985554
174,Huddersfield,Burnley,0.4098360655737705,0.29411764705882354
175,West Ham,Brighton,0.49751243781094534,0.25125628140703515
176,Wolves,Crystal Palace,0.4366812227074236,0.2785515320334262
177,Cardiff,Spurs,0.11337868480725623,0.7142857142857143
178,Arsenal,Fulham,0.7246376811594204,0.12033694344163658
179,Everton,Leicester,0.5,0.24752475247524752
180,Manchester Utd,Bournemouth,0.7246376811594204,0.11655011655011654
181,Burnley,West Ham,0.2638522427440633,0.48309178743961356
182,Southampton,Manchester City,0.07867820613690008,0.8130081300813008
183,Crystal Palace,Chelsea,0.19920318725099603,0.5681818181818182
184,Liverpool,Arsenal,0.7142857142857143,0.1287001287001287
185,Brighton,Everton,0.2976190476190476,0.4291845493562232
186,Fulham,Huddersfield,0.49019607843137253,0.23529411764705882
187,Leicester,Cardiff,0.6369426751592356,0.13568521031207598
188,Spurs,Wolves,0.684931506849315,0.121654501216545
189,Watford,Newcastle,0.5747126436781609,0.1893939393939394
190,Southampton,West Ham,0.4366812227074236,0.2958579881656805
191,Watford,Chelsea,0.1798561151079137,0.6024096385542169
192,Brighton,Arsenal,0.1858736059479554,0.5882352941176471
193,Burnley,Everton,0.23094688221709006,0.5235602094240838
194,Crystal Palace,Cardiff,0.6097560975609756,0.15552099533437014
195,Leicester,Manchester City,0.10471204188481674,0.7518796992481203
196,Liverpool,Newcastle,0.8620689655172414,0.05047955577990914
197,Manchester Utd,Huddersfield,0.7874015748031495,0.0792393026941363
198,Spurs,Bournemouth,0.7352941176470588,0.10989010989010989
199,Fulham,Wolves,0.33557046979865773,0.37593984962406013
200,Everton,Spurs,0.29154518950437314,0.4694835680751174
201,Cardiff,Manchester Utd,0.14970059880239522,0.6451612903225806
202,Bournemouth,Brighton,0.5025125628140703,0.24096385542168672
203,Chelsea,Leicester,0.7462686567164178,0.09718172983479106
204,Huddersfield,Southampton,0.3484320557491289,0.35714285714285715
205,Manchester City,Crystal Palace,0.8547008547008548,0.05128205128205128
206,Newcastle,Fulham,0.4347826086956522,0.29154518950437314
207,West Ham,Watford,0.4081632653061224,0.33670033670033667
208,Arsenal,Burnley,0.8264462809917356,0.06447453255963895
209,Wolves,Liverpool,0.13850415512465375,0.6493506493506493
210,Liverpool,Manchester Utd,0.6493506493506493,0.14619883040935672
211,Brighton,Chelsea,0.11750881316098707,0.6944444444444444
212,Southampton,Arsenal,0.22675736961451246,0.5524861878453039
213,Fulham,West Ham,0.32679738562091504,0.42194092827004215
214,Crystal Palace,Leicester,0.3663003663003663,0.3484320557491289
215,Huddersfield,Newcastle,0.3802281368821293,0.3225806451612903
216,Spurs,Burnley,0.8333333333333334,0.05892751915144373
217,Watford,Cardiff,0.591715976331361,0.1773049645390071
218,Wolves,Bournemouth,0.5050505050505051,0.23752969121140144
219,Manchester City,Everton,0.8130081300813008,0.07710100231303006
220,Everton,Watford,0.5988023952095809,0.17857142857142858
221,Newcastle,Wolves,0.341296928327645,0.3623188405797102
222,Leicester,Spurs,0.234192037470726,0.5102040816326531
223,Chelsea,Manchester City,0.2840909090909091,0.4608294930875576
224,Arsenal,Huddersfield,0.7692307692307692,0.08431703204047218
225,Burnley,Brighton,0.3436426116838488,0.3623188405797102
226,Cardiff,Southampton,0.30864197530864196,0.4166666666666667
227,Manchester Utd,Fulham,0.7246376811594204,0.10976948408342481
228,West Ham,Crystal Palace,0.4366812227074236,0.30120481927710846
229,Bournemouth,Liverpool,0.13908205841446453,0.6802721088435374
230,Manchester Utd,Arsenal,0.4132231404958678,0.33003300330033003
231,Spurs,Southampton,0.7518796992481203,0.0946073793755913
232,Burnley,Liverpool,0.09000900090009001,0.7575757575757576
233,Everton,Newcastle,0.6802721088435374,0.12300123001230011
234,Fulham,Leicester,0.36101083032490977,0.37037037037037035
235,Wolves,Chelsea,0.16891891891891891,0.6060606060606061
236,Watford,Manchester City,0.11025358324145534,0.7407407407407407
237,Bournemouth,Huddersfield,0.5847953216374269,0.1773049645390071
238,Brighton,Crystal Palace,0.32573289902280134,0.3663003663003663
239,West Ham,Cardiff,0.6024096385542169,0.17761989342806395
240,Liverpool,Everton,0.684931506849315,0.12285012285012284
241,Arsenal,Spurs,0.3508771929824561,0.39840637450199207
242,Chelsea,Fulham,0.8333333333333334,0.06578947368421052
243,Southampton,Manchester Utd,0.2298850574712644,0.5128205128205129
244,Crystal Palace,Burnley,0.641025641025641,0.1402524544179523
245,Huddersfield,Brighton,0.4166666666666667,0.26881720430107525
246,Leicester,Watford,0.425531914893617,0.29940119760479045
247,Manchester City,Bournemouth,0.8849557522123894,0.044802867383512544
248,Newcastle,West Ham,0.390625,0.341296928327645
249,Cardiff,Wolves,0.2785515320334262,0.4444444444444444
250,Burnley,Newcastle,0.33003300330033003,0.3802281368821293
251,Wolves,Huddersfield,0.6289308176100629,0.1314060446780552
252,Bournemouth,Arsenal,0.2949852507374631,0.4629629629629629
253,Spurs,Chelsea,0.33003300330033003,0.4065040650406504
254,Brighton,Leicester,0.35335689045936397,0.36101083032490977
255,Everton,Cardiff,0.684931506849315,0.11933174224343675
256,Fulham,Southampton,0.36496350364963503,0.36363636363636365
257,Manchester Utd,Crystal Palace,0.6896551724137931,0.12269938650306748
258,Watford,Liverpool,0.16447368421052633,0.641025641025641
259,West Ham,Manchester City,0.08156606851549755,0.8064516129032259
260,Arsenal,Wolves,0.6134969325153374,0.1811594202898551
261,Manchester City,Manchester Utd,0.7352941176470588,0.11235955056179775
262,Chelsea,Everton,0.7142857142857143,0.117096018735363
263,Liverpool,Fulham,0.9090909090909091,0.037993920972644375
264,Crystal Palace,Spurs,0.18726591760299627,0.591715976331361
265,Huddersfield,West Ham,0.3067484662576687,0.41841004184100417
266,Leicester,Burnley,0.6711409395973155,0.1362397820163488
267,Newcastle,Bournemouth,0.3460207612456747,0.3921568627450981
268,Southampton,Watford,0.4310344827586207,0.3058103975535168
269,Cardiff,Brighton,0.38910505836575876,0.3184713375796178
270,Huddersfield,Fulham,0.42372881355932207,0.3067484662576687
271,Chelsea,Crystal Palace,0.7518796992481203,0.09891196834817013
272,Manchester City,Southampton,0.8928571428571428,0.03881987577639751
273,Wolves,Spurs,0.29239766081871343,0.4424778761061947
274,Arsenal,Liverpool,0.2557544757033248,0.5208333333333334
275,Cardiff,Leicester,0.29239766081871343,0.4444444444444444
276,Everton,Brighton,0.6369426751592356,0.14662756598240467
277,Newcastle,Watford,0.36101083032490977,0.36363636363636365
278,West Ham,Burnley,0.6329113924050632,0.15552099533437014
279,Bournemouth,Manchester Utd,0.2531645569620253,0.5154639175257733
280,Spurs,Manchester City,0.18832391713747648,0.6097560975609756
281,Manchester Utd,Everton,0.5555555555555556,0.2066115702479339
282,Burnley,Chelsea,0.10638297872340426,0.7092198581560284
283,Crystal Palace,Arsenal,0.2247191011235955,0.5524861878453039
284,Leicester,West Ham,0.5076142131979695,0.24570024570024568
285,Brighton,Wolves,0.28901734104046245,0.425531914893617
286,Fulham,Bournemouth,0.3546099290780142,0.4065040650406504
287,Liverpool,Cardiff,0.9009009009009008,0.03546099290780142
288,Southampton,Newcastle,0.49751243781094534,0.24096385542168672
289,Watford,Huddersfield,0.5649717514124294,0.17825311942959002
290,Arsenal,Leicester,0.6211180124223602,0.17271157167530224
291,Everton,Crystal Palace,0.5555555555555556,0.1984126984126984
292,Huddersfield,Liverpool,0.08695652173913043,0.7575757575757576
293,Bournemouth,Southampton,0.45454545454545453,0.29069767441860467
294,Cardiff,Fulham,0.39370078740157477,0.3484320557491289
295,Manchester City,Burnley,0.9259259259259258,0.033003300330033
296,Newcastle,Brighton,0.4587155963302752,0.26246719160104987
297,West Ham,Spurs,0.2570694087403599,0.5050505050505051
298,Wolves,Watford,0.5555555555555556,0.18867924528301888
299,Chelsea,Manchester Utd,0.5649717514124294,0.2061855670103093
300,Liverpool,Manchester City,0.3597122302158274,0.3861003861003861
301,Southampton,Chelsea,0.1524390243902439,0.641025641025641
302,Fulham,Arsenal,0.2,0.6024096385542169
303,Manchester Utd,Newcastle,0.7194244604316548,0.10416666666666667
304,Burnley,Huddersfield,0.4310344827586207,0.267379679144385
305,Crystal Palace,Wolves,0.3546099290780142,0.3663003663003663
306,Leicester,Everton,0.4424778761061947,0.2840909090909091
307,Spurs,Cardiff,0.8,0.0782472613458529
308,Watford,Bournemouth,0.4716981132075471,0.2710027100271003
309,Brighton,West Ham,0.36101083032490977,0.36101083032490977
310,Bournemouth,Crystal Palace,0.4310344827586207,0.3105590062111801
311,Cardiff,Burnley,0.4016064257028112,0.3048780487804878
312,Chelsea,Liverpool,0.3546099290780142,0.38910505836575876
313,Arsenal,Watford,0.6756756756756757,0.14814814814814814
314,Everton,Fulham,0.6060606060606061,0.18867924528301888
315,Huddersfield,Spurs,0.16,0.6172839506172839
316,Manchester City,Brighton,0.9174311926605504,0.03460207612456748
317,Newcastle,Leicester,0.35587188612099646,0.36101083032490977
318,Wolves,Southampton,0.5154639175257733,0.2247191011235955
319,West Ham,Manchester Utd,0.2506265664160401,0.49751243781094534
320,Arsenal,Everton,0.7092198581560284,0.1287001287001287
321,West Ham,Chelsea,0.14992503748125938,0.6622516556291391
322,Brighton,Spurs,0.18726591760299627,0.591715976331361
323,Burnley,Bournemouth,0.3048780487804878,0.4291845493562232
324,Cardiff,Manchester City,0.046948356807511735,0.8695652173913044
325,Crystal Palace,Newcastle,0.4716981132075471,0.25641025641025644
326,Leicester,Huddersfield,0.5847953216374269,0.16891891891891891
327,Liverpool,Southampton,0.8403361344537815,0.05841121495327103
328,Manchester Utd,Wolves,0.6289308176100629,0.1529051987767584
329,Fulham,Watford,0.35211267605633806,0.38910505836575876
330,Southampton,Brighton,0.49504950495049505,0.23529411764705882
331,Everton,West Ham,0.47619047619047616,0.26595744680851063
332,Wolves,Burnley,0.5747126436781609,0.17793594306049823
333,Watford,Manchester Utd,0.20746887966804978,0.5434782608695652
334,Bournemouth,Leicester,0.4166666666666667,0.3184713375796178
335,Chelsea,Cardiff,0.8695652173913044,0.045146726862302484
336,Huddersfield,Crystal Palace,0.29154518950437314,0.42372881355932207
337,Manchester City,Fulham,0.9174311926605504,0.0334001336005344
338,Newcastle,Arsenal,0.2293577981651376,0.5434782608695652
339,Spurs,Liverpool,0.32573289902280134,0.425531914893617
340,Burnley,Manchester Utd,0.15337423312883436,0.6289308176100629
341,Watford,Spurs,0.18656716417910446,0.591715976331361
342,Cardiff,Arsenal,0.16339869281045752,0.641025641025641
343,Manchester City,Newcastle,0.8928571428571428,0.04042037186742118
344,Brighton,Fulham,0.4629629629629629,0.27932960893854747
345,Chelsea,Bournemouth,0.7633587786259541,0.0998003992015968
346,Crystal Palace,Southampton,0.3921568627450981,0.3278688524590164
347,Everton,Huddersfield,0.6289308176100629,0.1394700139470014
348,West Ham,Wolves,0.3861003861003861,0.3401360544217687
349,Leicester,Liverpool,0.1288659793814433,0.6944444444444444
350,Manchester Utd,Spurs,0.38167938931297707,0.3436426116838488
351,Fulham,Burnley,0.4504504504504504,0.273972602739726
352,Newcastle,Chelsea,0.1557632398753894,0.6329113924050632
353,Watford,Crystal Palace,0.4291845493562232,0.3021148036253776
354,Liverpool,Brighton,0.8695652173913044,0.049431537320810674
355,Arsenal,West Ham,0.7246376811594204,0.12180267965895249
356,Bournemouth,Everton,0.37735849056603776,0.3676470588235294
357,Huddersfield,Cardiff,0.4132231404958678,0.28653295128939826
358,Southampton,Leicester,0.4273504273504274,0.29940119760479045
359,Wolves,Manchester City,0.09017132551848513,0.7692307692307692
360,Crystal Palace,Liverpool,0.1272264631043257,0.7142857142857143
361,Brighton,Manchester Utd,0.17006802721088435,0.5847953216374269
362,Burnley,Watford,0.4115226337448559,0.2958579881656805
363,Manchester City,Huddersfield,0.9259259259259258,0.029171528588098017
364,Chelsea,Arsenal,0.5434782608695652,0.2247191011235955
365,Everton,Southampton,0.5464480874316939,0.20449897750511248
366,Leicester,Wolves,0.4672897196261682,0.2680965147453083
367,Spurs,Fulham,0.7874015748031495,0.08417508417508417
368,West Ham,Bournemouth,0.47846889952153115,0.2724795640326976
369,Cardiff,Newcastle,0.303951367781155,0.4098360655737705
370,Arsenal,Manchester City,0.23094688221709006,0.5494505494505494
371,Liverpool,West Ham,0.8064516129032259,0.0794912559618442
372,Southampton,Burnley,0.4926108374384237,0.2232142857142857
373,Wolves,Everton,0.4132231404958678,0.30303030303030304
374,Bournemouth,Cardiff,0.5376344086021505,0.2159827213822894
375,Fulham,Crystal Palace,0.3846153846153846,0.3496503496503497
376,Huddersfield,Chelsea,0.14513788098693758,0.6329113924050632
377,Watford,Brighton,0.39370078740157477,0.3105590062111801
378,Newcastle,Spurs,0.2178649237472767,0.5319148936170213
379,Manchester Utd,Leicester,0.641025641025641,0.13661202185792348
